bikeid,trip_season,duration_category,trip_year,trip_month,number_of_trips
29590,Winter,< 5 minutes,2018.0,2.0,26
29590,Winter,< 5 minutes,2018.0,3.0,13
29590,Winter,< 5 minutes,2018.0,11.0,26
29590,Winter,< 5 minutes,2018.0,12.0,5
29590,Winter,< 5 minutes,2019.0,3.0,36
29590,Winter,< 5 minutes,2019.0,11.0,31
29590,Winter,15 to 30 minutes,2018.0,1.0,1
29590,Winter,15 to 30 minutes,2018.0,2.0,1
29590,Winter,15 to 30 minutes,2019.0,3.0,3
29590,Winter,15 to 30 minutes,2019.0,11.0,3
29590,Winter,30 minutes to 1 hour,2018.0,2.0,2
29590,Winter,30 minutes to 1 hour,2018.0,11.0,1
29590,Winter,30 minutes to 1 hour,2019.0,11.0,1
29590,Winter,5 to 15 minutes,2018.0,1.0,28
29590,Winter,5 to 15 minutes,2018.0,2.0,25
29590,Winter,5 to 15 minutes,2018.0,3.0,14
29590,Winter,5 to 15 minutes,2018.0,11.0,23
29590,Winter,5 to 15 minutes,2018.0,12.0,3
29590,Winter,5 to 15 minutes,2019.0,2.0,3
29590,Winter,5 to 15 minutes,2019.0,3.0,32
29590,Winter,5 to 15 minutes,2019.0,11.0,24
29591,Summer,< 5 minutes,2018.0,4.0,42
29591,Summer,< 5 minutes,2018.0,5.0,26
29591,Summer,< 5 minutes,2018.0,6.0,18
29591,Summer,< 5 minutes,2018.0,7.0,26
29591,Summer,< 5 minutes,2018.0,8.0,39
29591,Summer,< 5 minutes,2018.0,9.0,29
29591,Summer,< 5 minutes,2018.0,10.0,25
29591,Summer,< 5 minutes,2019.0,4.0,26
29591,Summer,< 5 minutes,2019.0,5.0,34
29591,Summer,< 5 minutes,2019.0,6.0,34
29591,Summer,< 5 minutes,2019.0,7.0,48
29591,Summer,< 5 minutes,2019.0,8.0,16
29591,Summer,< 5 minutes,2019.0,9.0,62
29591,Summer,< 5 minutes,2019.0,10.0,58
29591,Summer,1 to 2 hours,2018.0,6.0,2
29591,Summer,1 to 2 hours,2018.0,10.0,1
29591,Summer,1 to 2 hours,2019.0,5.0,2
29591,Summer,1 to 2 hours,2019.0,6.0,1
29591,Summer,1 to 2 hours,2019.0,7.0,2
29591,Summer,1 to 2 hours,2019.0,8.0,1
29591,Summer,1 to 2 hours,2019.0,10.0,1
29591,Summer,15 to 30 minutes,2018.0,4.0,6
29591,Summer,15 to 30 minutes,2018.0,5.0,3
29591,Summer,15 to 30 minutes,2018.0,6.0,5
29591,Summer,15 to 30 minutes,2018.0,7.0,2
29591,Summer,15 to 30 minutes,2018.0,8.0,7
29591,Summer,15 to 30 minutes,2018.0,9.0,12
29591,Summer,15 to 30 minutes,2018.0,10.0,10
29591,Summer,15 to 30 minutes,2019.0,4.0,4
29591,Summer,15 to 30 minutes,2019.0,5.0,8
29591,Summer,15 to 30 minutes,2019.0,6.0,13
29591,Summer,15 to 30 minutes,2019.0,7.0,8
29591,Summer,15 to 30 minutes,2019.0,8.0,10
29591,Summer,15 to 30 minutes,2019.0,9.0,13
29591,Summer,15 to 30 minutes,2019.0,10.0,7
29591,Summer,30 minutes to 1 hour,2018.0,4.0,5
29591,Summer,30 minutes to 1 hour,2018.0,5.0,2
29591,Summer,30 minutes to 1 hour,2018.0,6.0,1
29591,Summer,30 minutes to 1 hour,2018.0,8.0,2
29591,Summer,30 minutes to 1 hour,2018.0,9.0,2
29591,Summer,30 minutes to 1 hour,2018.0,10.0,1
29591,Summer,30 minutes to 1 hour,2019.0,4.0,3
29591,Summer,30 minutes to 1 hour,2019.0,5.0,5
29591,Summer,30 minutes to 1 hour,2019.0,6.0,1
29591,Summer,30 minutes to 1 hour,2019.0,7.0,7
29591,Summer,30 minutes to 1 hour,2019.0,8.0,8
29591,Summer,30 minutes to 1 hour,2019.0,9.0,7
29591,Summer,30 minutes to 1 hour,2019.0,10.0,2
29591,Summer,5 to 15 minutes,2018.0,4.0,32
29591,Summer,5 to 15 minutes,2018.0,5.0,16
29591,Summer,5 to 15 minutes,2018.0,6.0,19
29591,Summer,5 to 15 minutes,2018.0,7.0,25
29591,Summer,5 to 15 minutes,2018.0,8.0,44
29591,Summer,5 to 15 minutes,2018.0,9.0,35
29591,Summer,5 to 15 minutes,2018.0,10.0,31
29591,Summer,5 to 15 minutes,2019.0,4.0,37
29591,Summer,5 to 15 minutes,2019.0,5.0,28
29591,Summer,5 to 15 minutes,2019.0,6.0,48
29591,Summer,5 to 15 minutes,2019.0,7.0,38
29591,Summer,5 to 15 minutes,2019.0,8.0,26
29591,Summer,5 to 15 minutes,2019.0,9.0,56
29591,Summer,5 to 15 minutes,2019.0,10.0,59
29591,Winter,< 5 minutes,2018.0,1.0,12
29591,Winter,< 5 minutes,2018.0,2.0,26
29591,Winter,< 5 minutes,2018.0,3.0,14
29591,Winter,< 5 minutes,2018.0,11.0,39
29591,Winter,< 5 minutes,2019.0,3.0,11
29591,Winter,< 5 minutes,2019.0,11.0,46
29591,Winter,< 5 minutes,2019.0,12.0,22
29591,Winter,< 5 minutes,2020.0,1.0,27
29591,Winter,1 to 2 hours,2019.0,11.0,2
29591,Winter,15 to 30 minutes,2018.0,2.0,1
29591,Winter,15 to 30 minutes,2018.0,3.0,5
29591,Winter,15 to 30 minutes,2019.0,2.0,2
29591,Winter,15 to 30 minutes,2019.0,3.0,3
29591,Winter,15 to 30 minutes,2019.0,11.0,2
29591,Winter,15 to 30 minutes,2019.0,12.0,3
29591,Winter,15 to 30 minutes,2020.0,1.0,2
29591,Winter,30 minutes to 1 hour,2018.0,2.0,1
29591,Winter,30 minutes to 1 hour,2018.0,3.0,1
29591,Winter,30 minutes to 1 hour,2018.0,11.0,1
29591,Winter,30 minutes to 1 hour,2019.0,2.0,1
29591,Winter,30 minutes to 1 hour,2019.0,11.0,1
29591,Winter,30 minutes to 1 hour,2020.0,1.0,2
29591,Winter,5 to 15 minutes,2018.0,1.0,5
29591,Winter,5 to 15 minutes,2018.0,2.0,26
29591,Winter,5 to 15 minutes,2018.0,3.0,17
29591,Winter,5 to 15 minutes,2018.0,11.0,27
29591,Winter,5 to 15 minutes,2019.0,2.0,2
29591,Winter,5 to 15 minutes,2019.0,3.0,21
29591,Winter,5 to 15 minutes,2019.0,11.0,31
29591,Winter,5 to 15 minutes,2019.0,12.0,29
29591,Winter,5 to 15 minutes,2020.0,1.0,28
29592,Summer,< 5 minutes,2018.0,4.0,17
29592,Summer,< 5 minutes,2018.0,5.0,23
29592,Summer,< 5 minutes,2018.0,6.0,18
29592,Summer,< 5 minutes,2018.0,7.0,32
29592,Summer,< 5 minutes,2018.0,8.0,28
29592,Summer,< 5 minutes,2018.0,9.0,13
29592,Summer,< 5 minutes,2018.0,10.0,32
29592,Summer,< 5 minutes,2019.0,4.0,24
29592,Summer,< 5 minutes,2019.0,5.0,19
29592,Summer,< 5 minutes,2019.0,6.0,16
29592,Summer,< 5 minutes,2019.0,7.0,51
29592,Summer,< 5 minutes,2019.0,8.0,50
29592,Summer,< 5 minutes,2019.0,9.0,24
29592,Summer,< 5 minutes,2019.0,10.0,32
29592,Summer,1 to 2 hours,2018.0,4.0,1
29592,Summer,1 to 2 hours,2018.0,6.0,1
29592,Summer,1 to 2 hours,2018.0,7.0,1
29592,Summer,1 to 2 hours,2019.0,5.0,1
29592,Summer,1 to 2 hours,2019.0,6.0,1
29592,Summer,1 to 2 hours,2019.0,7.0,2
29592,Summer,1 to 2 hours,2019.0,8.0,2
29592,Summer,1 to 2 hours,2019.0,10.0,3
29592,Summer,15 to 30 minutes,2018.0,4.0,3
29592,Summer,15 to 30 minutes,2018.0,5.0,5
29592,Summer,15 to 30 minutes,2018.0,6.0,7
29592,Summer,15 to 30 minutes,2018.0,7.0,5
29592,Summer,15 to 30 minutes,2018.0,8.0,3
29592,Summer,15 to 30 minutes,2018.0,9.0,2
29592,Summer,15 to 30 minutes,2018.0,10.0,2
29592,Summer,15 to 30 minutes,2019.0,4.0,5
29592,Summer,15 to 30 minutes,2019.0,5.0,7
29592,Summer,15 to 30 minutes,2019.0,6.0,4
29592,Summer,15 to 30 minutes,2019.0,7.0,9
29592,Summer,15 to 30 minutes,2019.0,8.0,9
29592,Summer,15 to 30 minutes,2019.0,9.0,5
29592,Summer,15 to 30 minutes,2019.0,10.0,7
29592,Summer,2 to 5 hours,2019.0,7.0,1
29592,Summer,2 to 5 hours,2019.0,9.0,1
29592,Summer,30 minutes to 1 hour,2018.0,4.0,1
29592,Summer,30 minutes to 1 hour,2018.0,5.0,2
29592,Summer,30 minutes to 1 hour,2018.0,6.0,1
29592,Summer,30 minutes to 1 hour,2018.0,7.0,3
29592,Summer,30 minutes to 1 hour,2018.0,8.0,2
29592,Summer,30 minutes to 1 hour,2018.0,9.0,3
29592,Summer,30 minutes to 1 hour,2018.0,10.0,1
29592,Summer,30 minutes to 1 hour,2019.0,4.0,1
29592,Summer,30 minutes to 1 hour,2019.0,5.0,4
29592,Summer,30 minutes to 1 hour,2019.0,6.0,4
29592,Summer,30 minutes to 1 hour,2019.0,7.0,3
29592,Summer,30 minutes to 1 hour,2019.0,8.0,2
29592,Summer,30 minutes to 1 hour,2019.0,9.0,4
29592,Summer,30 minutes to 1 hour,2019.0,10.0,2
29592,Summer,5 to 15 minutes,2018.0,4.0,19
29592,Summer,5 to 15 minutes,2018.0,5.0,28
29592,Summer,5 to 15 minutes,2018.0,6.0,24
29592,Summer,5 to 15 minutes,2018.0,7.0,38
29592,Summer,5 to 15 minutes,2018.0,8.0,32
29592,Summer,5 to 15 minutes,2018.0,9.0,12
29592,Summer,5 to 15 minutes,2018.0,10.0,28
29592,Summer,5 to 15 minutes,2019.0,4.0,22
29592,Summer,5 to 15 minutes,2019.0,5.0,33
29592,Summer,5 to 15 minutes,2019.0,6.0,26
29592,Summer,5 to 15 minutes,2019.0,7.0,27
29592,Summer,5 to 15 minutes,2019.0,8.0,65
29592,Summer,5 to 15 minutes,2019.0,9.0,30
29592,Summer,5 to 15 minutes,2019.0,10.0,39
29592,Winter,< 5 minutes,2018.0,3.0,3
29592,Winter,< 5 minutes,2018.0,11.0,28
29592,Winter,< 5 minutes,2018.0,12.0,14
29592,Winter,< 5 minutes,2019.0,1.0,17
29592,Winter,< 5 minutes,2019.0,2.0,22
29592,Winter,< 5 minutes,2019.0,3.0,7
29592,Winter,< 5 minutes,2019.0,11.0,21
29592,Winter,< 5 minutes,2019.0,12.0,19
29592,Winter,< 5 minutes,2020.0,1.0,24
29592,Winter,15 to 30 minutes,2018.0,12.0,2
29592,Winter,15 to 30 minutes,2019.0,1.0,2
29592,Winter,15 to 30 minutes,2019.0,2.0,1
29592,Winter,15 to 30 minutes,2019.0,3.0,1
29592,Winter,15 to 30 minutes,2019.0,11.0,5
29592,Winter,15 to 30 minutes,2019.0,12.0,8
29592,Winter,15 to 30 minutes,2020.0,1.0,3
29592,Winter,30 minutes to 1 hour,2018.0,3.0,1
29592,Winter,30 minutes to 1 hour,2018.0,12.0,2
29592,Winter,30 minutes to 1 hour,2019.0,1.0,1
29592,Winter,30 minutes to 1 hour,2019.0,11.0,1
29592,Winter,30 minutes to 1 hour,2019.0,12.0,1
29592,Winter,30 minutes to 1 hour,2020.0,1.0,1
29592,Winter,5 to 15 minutes,2018.0,2.0,1
29592,Winter,5 to 15 minutes,2018.0,3.0,2
29592,Winter,5 to 15 minutes,2018.0,11.0,24
29592,Winter,5 to 15 minutes,2018.0,12.0,15
29592,Winter,5 to 15 minutes,2019.0,1.0,24
29592,Winter,5 to 15 minutes,2019.0,2.0,19
29592,Winter,5 to 15 minutes,2019.0,3.0,23
29592,Winter,5 to 15 minutes,2019.0,11.0,25
29592,Winter,5 to 15 minutes,2019.0,12.0,19
29592,Winter,5 to 15 minutes,2020.0,1.0,26
29593,Summer,< 5 minutes,2018.0,4.0,12
29593,Summer,< 5 minutes,2018.0,5.0,30
29593,Summer,< 5 minutes,2018.0,6.0,23
29593,Summer,< 5 minutes,2018.0,7.0,20
29593,Summer,< 5 minutes,2018.0,8.0,22
29593,Summer,< 5 minutes,2018.0,9.0,2
29593,Summer,< 5 minutes,2019.0,4.0,56
29593,Summer,< 5 minutes,2019.0,5.0,41
29593,Summer,< 5 minutes,2019.0,6.0,23
29593,Summer,< 5 minutes,2019.0,7.0,45
29593,Summer,< 5 minutes,2019.0,8.0,46
29593,Summer,< 5 minutes,2019.0,9.0,42
29593,Summer,< 5 minutes,2019.0,10.0,36
29593,Summer,1 to 2 hours,2018.0,5.0,1
29593,Summer,1 to 2 hours,2018.0,6.0,1
29593,Summer,1 to 2 hours,2018.0,7.0,3
29593,Summer,1 to 2 hours,2018.0,8.0,1
29593,Summer,1 to 2 hours,2019.0,6.0,1
29593,Summer,1 to 2 hours,2019.0,7.0,1
29593,Summer,1 to 2 hours,2019.0,8.0,2
29593,Summer,1 to 2 hours,2019.0,10.0,1
29593,Summer,15 to 30 minutes,2018.0,5.0,5
29593,Summer,15 to 30 minutes,2018.0,6.0,9
29593,Summer,15 to 30 minutes,2018.0,7.0,6
29593,Summer,15 to 30 minutes,2018.0,8.0,11
29593,Summer,15 to 30 minutes,2019.0,4.0,11
29593,Summer,15 to 30 minutes,2019.0,5.0,6
29593,Summer,15 to 30 minutes,2019.0,6.0,7
29593,Summer,15 to 30 minutes,2019.0,7.0,16
29593,Summer,15 to 30 minutes,2019.0,8.0,10
29593,Summer,15 to 30 minutes,2019.0,9.0,11
29593,Summer,15 to 30 minutes,2019.0,10.0,6
29593,Summer,2 to 5 hours,2018.0,7.0,1
29593,Summer,2 to 5 hours,2019.0,7.0,1
29593,Summer,2 to 5 hours,2019.0,8.0,1
29593,Summer,2 to 5 hours,2019.0,9.0,1
29593,Summer,30 minutes to 1 hour,2018.0,4.0,1
29593,Summer,30 minutes to 1 hour,2018.0,5.0,3
29593,Summer,30 minutes to 1 hour,2018.0,6.0,3
29593,Summer,30 minutes to 1 hour,2018.0,7.0,5
29593,Summer,30 minutes to 1 hour,2018.0,8.0,4
29593,Summer,30 minutes to 1 hour,2018.0,9.0,1
29593,Summer,30 minutes to 1 hour,2019.0,4.0,2
29593,Summer,30 minutes to 1 hour,2019.0,5.0,4
29593,Summer,30 minutes to 1 hour,2019.0,6.0,3
29593,Summer,30 minutes to 1 hour,2019.0,7.0,5
29593,Summer,30 minutes to 1 hour,2019.0,8.0,6
29593,Summer,30 minutes to 1 hour,2019.0,9.0,2
29593,Summer,30 minutes to 1 hour,2019.0,10.0,3
29593,Summer,5 to 15 minutes,2018.0,4.0,19
29593,Summer,5 to 15 minutes,2018.0,5.0,36
29593,Summer,5 to 15 minutes,2018.0,6.0,46
29593,Summer,5 to 15 minutes,2018.0,7.0,31
29593,Summer,5 to 15 minutes,2018.0,8.0,36
29593,Summer,5 to 15 minutes,2018.0,9.0,2
29593,Summer,5 to 15 minutes,2019.0,4.0,39
29593,Summer,5 to 15 minutes,2019.0,5.0,37
29593,Summer,5 to 15 minutes,2019.0,6.0,39
29593,Summer,5 to 15 minutes,2019.0,7.0,53
29593,Summer,5 to 15 minutes,2019.0,8.0,36
29593,Summer,5 to 15 minutes,2019.0,9.0,41
29593,Summer,5 to 15 minutes,2019.0,10.0,35
29593,Summer,overnight!,2018.0,6.0,1
29593,Winter,< 5 minutes,2018.0,1.0,16
29593,Winter,< 5 minutes,2018.0,2.0,11
29593,Winter,< 5 minutes,2018.0,3.0,29
29593,Winter,< 5 minutes,2018.0,11.0,17
29593,Winter,< 5 minutes,2018.0,12.0,56
29593,Winter,< 5 minutes,2019.0,1.0,49
29593,Winter,< 5 minutes,2019.0,2.0,19
29593,Winter,< 5 minutes,2019.0,3.0,25
29593,Winter,< 5 minutes,2019.0,11.0,35
29593,Winter,< 5 minutes,2019.0,12.0,31
29593,Winter,< 5 minutes,2020.0,1.0,29
29593,Winter,1 to 2 hours,2018.0,12.0,1
29593,Winter,1 to 2 hours,2019.0,3.0,1
29593,Winter,1 to 2 hours,2019.0,11.0,1
29593,Winter,15 to 30 minutes,2018.0,1.0,2
29593,Winter,15 to 30 minutes,2018.0,2.0,1
29593,Winter,15 to 30 minutes,2018.0,3.0,1
29593,Winter,15 to 30 minutes,2018.0,11.0,2
29593,Winter,15 to 30 minutes,2018.0,12.0,5
29593,Winter,15 to 30 minutes,2019.0,1.0,2
29593,Winter,15 to 30 minutes,2019.0,2.0,1
29593,Winter,15 to 30 minutes,2019.0,3.0,3
29593,Winter,15 to 30 minutes,2019.0,11.0,5
29593,Winter,15 to 30 minutes,2019.0,12.0,2
29593,Winter,15 to 30 minutes,2020.0,1.0,10
29593,Winter,30 minutes to 1 hour,2018.0,2.0,1
29593,Winter,30 minutes to 1 hour,2018.0,12.0,1
29593,Winter,30 minutes to 1 hour,2019.0,11.0,2
29593,Winter,30 minutes to 1 hour,2020.0,1.0,2
29593,Winter,5 to 15 minutes,2018.0,1.0,19
29593,Winter,5 to 15 minutes,2018.0,2.0,8
29593,Winter,5 to 15 minutes,2018.0,3.0,23
29593,Winter,5 to 15 minutes,2018.0,11.0,14
29593,Winter,5 to 15 minutes,2018.0,12.0,30
29593,Winter,5 to 15 minutes,2019.0,1.0,30
29593,Winter,5 to 15 minutes,2019.0,2.0,18
29593,Winter,5 to 15 minutes,2019.0,3.0,22
29593,Winter,5 to 15 minutes,2019.0,11.0,33
29593,Winter,5 to 15 minutes,2019.0,12.0,29
29593,Winter,5 to 15 minutes,2020.0,1.0,32
29594,Summer,< 5 minutes,2018.0,6.0,12
29594,Summer,< 5 minutes,2018.0,7.0,14
29594,Summer,< 5 minutes,2018.0,8.0,30
29594,Summer,< 5 minutes,2018.0,9.0,6
29594,Summer,< 5 minutes,2018.0,10.0,9
29594,Summer,< 5 minutes,2019.0,4.0,35
29594,Summer,< 5 minutes,2019.0,5.0,26
29594,Summer,< 5 minutes,2019.0,6.0,47
29594,Summer,< 5 minutes,2019.0,7.0,47
29594,Summer,< 5 minutes,2019.0,8.0,53
29594,Summer,< 5 minutes,2019.0,9.0,2
29594,Summer,< 5 minutes,2019.0,10.0,28
29594,Summer,1 to 2 hours,2018.0,6.0,1
29594,Summer,1 to 2 hours,2018.0,8.0,1
29594,Summer,1 to 2 hours,2019.0,4.0,1
29594,Summer,1 to 2 hours,2019.0,5.0,1
29594,Summer,1 to 2 hours,2019.0,6.0,4
29594,Summer,1 to 2 hours,2019.0,8.0,5
29594,Summer,15 to 30 minutes,2018.0,6.0,3
29594,Summer,15 to 30 minutes,2018.0,7.0,7
29594,Summer,15 to 30 minutes,2018.0,8.0,6
29594,Summer,15 to 30 minutes,2018.0,9.0,1
29594,Summer,15 to 30 minutes,2019.0,4.0,8
29594,Summer,15 to 30 minutes,2019.0,5.0,7
29594,Summer,15 to 30 minutes,2019.0,6.0,13
29594,Summer,15 to 30 minutes,2019.0,7.0,14
29594,Summer,15 to 30 minutes,2019.0,8.0,15
29594,Summer,15 to 30 minutes,2019.0,9.0,2
29594,Summer,15 to 30 minutes,2019.0,10.0,2
29594,Summer,2 to 5 hours,2018.0,7.0,1
29594,Summer,2 to 5 hours,2019.0,7.0,1
29594,Summer,30 minutes to 1 hour,2018.0,6.0,3
29594,Summer,30 minutes to 1 hour,2018.0,8.0,3
29594,Summer,30 minutes to 1 hour,2018.0,9.0,1
29594,Summer,30 minutes to 1 hour,2018.0,10.0,1
29594,Summer,30 minutes to 1 hour,2019.0,4.0,5
29594,Summer,30 minutes to 1 hour,2019.0,5.0,2
29594,Summer,30 minutes to 1 hour,2019.0,6.0,4
29594,Summer,30 minutes to 1 hour,2019.0,7.0,3
29594,Summer,30 minutes to 1 hour,2019.0,8.0,4
29594,Summer,30 minutes to 1 hour,2019.0,9.0,1
29594,Summer,30 minutes to 1 hour,2019.0,10.0,1
29594,Summer,5 to 15 minutes,2018.0,6.0,24
29594,Summer,5 to 15 minutes,2018.0,7.0,33
29594,Summer,5 to 15 minutes,2018.0,8.0,19
29594,Summer,5 to 15 minutes,2018.0,9.0,11
29594,Summer,5 to 15 minutes,2018.0,10.0,10
29594,Summer,5 to 15 minutes,2019.0,4.0,37
29594,Summer,5 to 15 minutes,2019.0,5.0,24
29594,Summer,5 to 15 minutes,2019.0,6.0,37
29594,Summer,5 to 15 minutes,2019.0,7.0,43
29594,Summer,5 to 15 minutes,2019.0,8.0,67
29594,Summer,5 to 15 minutes,2019.0,9.0,4
29594,Summer,5 to 15 minutes,2019.0,10.0,24
29594,Summer,overnight!,2018.0,7.0,1
29594,Summer,overnight!,2019.0,7.0,1
29594,Winter,< 5 minutes,2018.0,11.0,7
29594,Winter,< 5 minutes,2018.0,12.0,28
29594,Winter,< 5 minutes,2019.0,1.0,23
29594,Winter,< 5 minutes,2019.0,2.0,36
29594,Winter,< 5 minutes,2019.0,3.0,35
29594,Winter,< 5 minutes,2019.0,11.0,28
29594,Winter,< 5 minutes,2019.0,12.0,19
29594,Winter,< 5 minutes,2020.0,1.0,25
29594,Winter,1 to 2 hours,2018.0,12.0,2
29594,Winter,1 to 2 hours,2019.0,11.0,1
29594,Winter,15 to 30 minutes,2018.0,11.0,1
29594,Winter,15 to 30 minutes,2018.0,12.0,1
29594,Winter,15 to 30 minutes,2019.0,1.0,4
29594,Winter,15 to 30 minutes,2019.0,3.0,10
29594,Winter,15 to 30 minutes,2019.0,11.0,3
29594,Winter,15 to 30 minutes,2019.0,12.0,5
29594,Winter,15 to 30 minutes,2020.0,1.0,3
29594,Winter,30 minutes to 1 hour,2018.0,11.0,1
29594,Winter,30 minutes to 1 hour,2019.0,1.0,2
29594,Winter,30 minutes to 1 hour,2019.0,3.0,3
29594,Winter,30 minutes to 1 hour,2019.0,11.0,2
29594,Winter,5 to 15 minutes,2018.0,11.0,10
29594,Winter,5 to 15 minutes,2018.0,12.0,24
29594,Winter,5 to 15 minutes,2019.0,1.0,18
29594,Winter,5 to 15 minutes,2019.0,2.0,20
29594,Winter,5 to 15 minutes,2019.0,3.0,40
29594,Winter,5 to 15 minutes,2019.0,11.0,36
29594,Winter,5 to 15 minutes,2019.0,12.0,21
29594,Winter,5 to 15 minutes,2020.0,1.0,30
29595,Summer,< 5 minutes,2018.0,4.0,31
29595,Summer,< 5 minutes,2018.0,5.0,32
29595,Summer,< 5 minutes,2018.0,6.0,32
29595,Summer,< 5 minutes,2018.0,7.0,26
29595,Summer,< 5 minutes,2018.0,8.0,54
29595,Summer,< 5 minutes,2018.0,9.0,32
29595,Summer,< 5 minutes,2018.0,10.0,35
29595,Summer,< 5 minutes,2019.0,4.0,31
29595,Summer,< 5 minutes,2019.0,5.0,29
29595,Summer,< 5 minutes,2019.0,6.0,34
29595,Summer,< 5 minutes,2019.0,7.0,41
29595,Summer,< 5 minutes,2019.0,8.0,36
29595,Summer,< 5 minutes,2019.0,9.0,37
29595,Summer,< 5 minutes,2019.0,10.0,38
29595,Summer,1 to 2 hours,2018.0,4.0,1
29595,Summer,1 to 2 hours,2018.0,5.0,1
29595,Summer,1 to 2 hours,2018.0,7.0,4
29595,Summer,1 to 2 hours,2019.0,5.0,2
29595,Summer,1 to 2 hours,2019.0,6.0,2
29595,Summer,1 to 2 hours,2019.0,7.0,3
29595,Summer,1 to 2 hours,2019.0,8.0,1
29595,Summer,1 to 2 hours,2019.0,9.0,1
29595,Summer,15 to 30 minutes,2018.0,4.0,3
29595,Summer,15 to 30 minutes,2018.0,5.0,8
29595,Summer,15 to 30 minutes,2018.0,6.0,9
29595,Summer,15 to 30 minutes,2018.0,7.0,8
29595,Summer,15 to 30 minutes,2018.0,8.0,5
29595,Summer,15 to 30 minutes,2018.0,9.0,8
29595,Summer,15 to 30 minutes,2018.0,10.0,7
29595,Summer,15 to 30 minutes,2019.0,4.0,10
29595,Summer,15 to 30 minutes,2019.0,5.0,9
29595,Summer,15 to 30 minutes,2019.0,6.0,3
29595,Summer,15 to 30 minutes,2019.0,7.0,10
29595,Summer,15 to 30 minutes,2019.0,8.0,5
29595,Summer,15 to 30 minutes,2019.0,9.0,12
29595,Summer,15 to 30 minutes,2019.0,10.0,5
29595,Summer,2 to 5 hours,2018.0,8.0,1
29595,Summer,2 to 5 hours,2019.0,8.0,1
29595,Summer,30 minutes to 1 hour,2018.0,4.0,1
29595,Summer,30 minutes to 1 hour,2018.0,5.0,3
29595,Summer,30 minutes to 1 hour,2018.0,6.0,1
29595,Summer,30 minutes to 1 hour,2018.0,7.0,3
29595,Summer,30 minutes to 1 hour,2018.0,8.0,3
29595,Summer,30 minutes to 1 hour,2018.0,9.0,8
29595,Summer,30 minutes to 1 hour,2018.0,10.0,1
29595,Summer,30 minutes to 1 hour,2019.0,4.0,1
29595,Summer,30 minutes to 1 hour,2019.0,5.0,5
29595,Summer,30 minutes to 1 hour,2019.0,6.0,1
29595,Summer,30 minutes to 1 hour,2019.0,7.0,5
29595,Summer,30 minutes to 1 hour,2019.0,8.0,2
29595,Summer,30 minutes to 1 hour,2019.0,9.0,3
29595,Summer,30 minutes to 1 hour,2019.0,10.0,4
29595,Summer,5 to 12 hours,2019.0,5.0,1
29595,Summer,5 to 15 minutes,2018.0,4.0,25
29595,Summer,5 to 15 minutes,2018.0,5.0,30
29595,Summer,5 to 15 minutes,2018.0,6.0,29
29595,Summer,5 to 15 minutes,2018.0,7.0,32
29595,Summer,5 to 15 minutes,2018.0,8.0,43
29595,Summer,5 to 15 minutes,2018.0,9.0,40
29595,Summer,5 to 15 minutes,2018.0,10.0,24
29595,Summer,5 to 15 minutes,2019.0,4.0,46
29595,Summer,5 to 15 minutes,2019.0,5.0,30
29595,Summer,5 to 15 minutes,2019.0,6.0,30
29595,Summer,5 to 15 minutes,2019.0,7.0,60
29595,Summer,5 to 15 minutes,2019.0,8.0,27
29595,Summer,5 to 15 minutes,2019.0,9.0,40
29595,Summer,5 to 15 minutes,2019.0,10.0,35
29595,Summer,overnight!,2018.0,9.0,1
29595,Winter,< 5 minutes,2018.0,1.0,33
29595,Winter,< 5 minutes,2018.0,2.0,11
29595,Winter,< 5 minutes,2018.0,3.0,24
29595,Winter,< 5 minutes,2018.0,11.0,27
29595,Winter,< 5 minutes,2018.0,12.0,46
29595,Winter,< 5 minutes,2019.0,1.0,36
29595,Winter,< 5 minutes,2019.0,2.0,23
29595,Winter,< 5 minutes,2019.0,3.0,31
29595,Winter,< 5 minutes,2019.0,11.0,37
29595,Winter,< 5 minutes,2019.0,12.0,35
29595,Winter,< 5 minutes,2020.0,1.0,40
29595,Winter,1 to 2 hours,2019.0,1.0,1
29595,Winter,15 to 30 minutes,2018.0,1.0,1
29595,Winter,15 to 30 minutes,2018.0,3.0,13
29595,Winter,15 to 30 minutes,2018.0,12.0,3
29595,Winter,15 to 30 minutes,2019.0,1.0,4
29595,Winter,15 to 30 minutes,2019.0,2.0,4
29595,Winter,15 to 30 minutes,2019.0,3.0,5
29595,Winter,15 to 30 minutes,2019.0,11.0,9
29595,Winter,15 to 30 minutes,2019.0,12.0,2
29595,Winter,15 to 30 minutes,2020.0,1.0,4
29595,Winter,2 to 5 hours,2019.0,11.0,1
29595,Winter,30 minutes to 1 hour,2018.0,1.0,2
29595,Winter,30 minutes to 1 hour,2018.0,3.0,1
29595,Winter,30 minutes to 1 hour,2018.0,12.0,1
29595,Winter,30 minutes to 1 hour,2019.0,1.0,1
29595,Winter,30 minutes to 1 hour,2019.0,3.0,1
29595,Winter,30 minutes to 1 hour,2019.0,11.0,1
29595,Winter,5 to 15 minutes,2018.0,1.0,21
29595,Winter,5 to 15 minutes,2018.0,2.0,23
29595,Winter,5 to 15 minutes,2018.0,3.0,26
29595,Winter,5 to 15 minutes,2018.0,11.0,15
29595,Winter,5 to 15 minutes,2018.0,12.0,38
29595,Winter,5 to 15 minutes,2019.0,1.0,17
29595,Winter,5 to 15 minutes,2019.0,2.0,22
